web-scraper-order,web-scraper-start-url,vetements_enfants,vetements_enfants-href,type_clothes,price,address,image_link-src
"1732718168-1514","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robes enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-4223428","Robes enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4223425_uploaded_image3_1684581867.jpeg"
"1732718174-1515","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Maillot enfant","https://sn.coinafrique.com/annonce/vetements-enfants/maillot-enfant-4236342","Maillot enfant","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3243385_uploaded_image1_1627145773.jpg"
"1732718181-1516","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements friperie enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfant-4258714","Vêtements friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal",""
"1732718188-1517","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements friperie enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfant-4258716","Vêtements friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal",""
"1732718194-1518","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalons enfant","https://sn.coinafrique.com/annonce/vetements-enfants/pantalons-enfant-4258717","Pantalons enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4659691_uploaded_image1_1711411286.jpg"
"1732718201-1519","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4258722","Ensemble enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4961210_uploaded_image1_1727262074.jpg"
"1732718207-1520","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements friperie enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfant-4258723","Vêtements friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal",""
"1732718214-1521","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Sous vêtements   enfants","https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetements-enfants-4224162","Sous vêtements   enfants","13 000 CFA","Dakar, Sénégal",""
"1732718220-1522","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Maillots enfants","https://sn.coinafrique.com/annonce/vetements-enfants/maillots-enfants-4267451","Maillots enfants","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4267451_uploaded_image1_1687487532.jpg"
"1732718227-1523","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4273754","Robe enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3778481_uploaded_image1_1657328456.jpg"
"1732718233-1524","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Hijab enfant","https://sn.coinafrique.com/annonce/vetements-enfants/hijab-enfant-4280858","Hijab enfant","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3319762_uploaded_image1_1630942932.jpg"
"1732718240-1525","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon en coton","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-en-coton-4284180","Pantalon en coton","6 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2780267_uploaded_image1_1606074354.jpg"
"1732718247-1526","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4265951","Vêtements enfants","7 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1732718253-1527","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4266992","Vêtements enfants","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1732718260-1528","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-4267915","Ensemble pour enfants","10 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4961210_uploaded_image1_1727262074.jpg"
"1732718267-1529","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4267930","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1732718274-1530","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4268605","Vêtements enfants","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1732718282-1531","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4268608","Vêtements enfants","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1732718289-1532","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Culotte Berksha enfant","https://sn.coinafrique.com/annonce/vetements-enfants/culotte-berksha-enfant-4304204","Culotte Berksha enfant","15 000 CFA","Ngor, Dakar, Sénégal",""
"1732718296-1533","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pyjama bébé","https://sn.coinafrique.com/annonce/vetements-enfants/pyjama-bebe-4316063","Pyjama bébé","6 000 CFA","Dakar, Sénégal",""
"1732718304-1534","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4288629","Djellaba enfants","8 500 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg"
"1732718310-1535","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Couette bébé","https://sn.coinafrique.com/annonce/vetements-enfants/couette-bebe-4338195","Couette bébé","Prix sur demande","HLM, Dakar, Sénégal",""
"1732718318-1536","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4314416","Vêtements enfants","2 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1732718325-1537","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Maillot enfant","https://sn.coinafrique.com/annonce/vetements-enfants/maillot-enfant-4344836","Maillot enfant","2 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4236342_uploaded_image1_1685480812.jpg"
"1732718331-1538","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4327566","Vêtement enfant","4 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg"
"1732718338-1539","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement  enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4330576","Vêtement  enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg"
"1732718356-1540","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtement enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-4330580","Vêtement enfants","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg"
"1732718364-1541","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4333845","Vêtement enfant","6 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg"
"1732718371-1542","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","T-shirt","https://sn.coinafrique.com/annonce/vetements-enfants/t-shirt-4340716","T-shirt","9 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_2831975_uploaded_image1_1608024518.jpg"
"1732718377-1543","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-enfant-4340725","Ensemble vêtement enfant","15 300 CFA","Ngor, Dakar, Sénégal",""
"1732718384-1544","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements friperies  enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperies-enfant-4375124","Vêtements friperies  enfant","Prix sur demande","Colobane, Dakar, Sénégal",""
"1732718390-1545","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4375129","Vêtement enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1732718398-1546","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4375138","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1732718404-1547","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4342288","Robe enfant","9 300 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_3292897_uploaded_image1_1629649247.jpg"
"1732718411-1548","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Short enfant","https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-4381693","Short enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3365569_uploaded_image1_1633264344.jpg"
"1732718418-1549","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements fille","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-fille-4350530","Vêtements fille","4 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732718424-1550","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble 2 pièces pour fille","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-2-pieces-pour-fille-4402284","Ensemble 2 pièces pour fille","14 000 CFA","Dakar, Sénégal",""
"1732718431-1551","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4402991","Ensemble enfant","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5010301_uploaded_image1_1729811616.jpg"
"1732718437-1552","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Polo Lacoste enfant","https://sn.coinafrique.com/annonce/vetements-enfants/polo-lacoste-enfant-4405119","Polo Lacoste enfant","1 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4394815_uploaded_image1_1695942580.jpg"
"1732718444-1553","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pantalon pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-pour-enfants-4405127","Pantalon pour enfants","2 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4405127_uploaded_image1_1696582094.jpg"
"1732718451-1554","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Bambinerie enfant","https://sn.coinafrique.com/annonce/vetements-enfants/bambinerie-enfant-4416818","Bambinerie enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3799617_uploaded_image1_1658807678.jpg"
"1732718477-1555","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe de prière enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-priere-enfant-4421455","Robe de prière enfant","2 500 CFA","Dakar, Sénégal",""
"1732718485-1556","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4430601","Robe enfant","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4677506_uploaded_image1_1712318751.jpg"
"1732718491-1557","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Jeans  pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-pour-enfants-4397937","Jeans  pour enfants","6 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4157493_uploaded_image1_1680338403.jpg"
"1732718498-1558","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4394813","Vêtement enfant","4 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg"
"1732718505-1559","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Polos  Lacoste enfants","https://sn.coinafrique.com/annonce/vetements-enfants/polos-lacoste-enfants-4394815","Polos  Lacoste enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4405119_uploaded_image1_1696581900.jpg"
"1732718511-1560","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Slips enfants","https://sn.coinafrique.com/annonce/vetements-enfants/slips-enfants-4467057","Slips enfants","7 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4467057_uploaded_image1_1700591564.jpg"
"1732718518-1561","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Boxers fillette","https://sn.coinafrique.com/annonce/vetements-enfants/boxers-fillette-4471141","Boxers fillette","6 500 CFA","Dakar, Sénégal",""
"1732718524-1562","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble veste pour enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-veste-pour-enfant-4479762","Ensemble veste pour enfant","23 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4479762_uploaded_image1_1701402947.jpg"
"1732718533-1563","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4455065","Ensemble enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg"
"1732718540-1564","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Caleçons garçon","https://sn.coinafrique.com/annonce/vetements-enfants/calecons-garcon-4483580","Caleçons garçon","6 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2543074_uploaded_image1_1597409717.16.jpeg"
"1732718547-1565","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble enfants 2 - 6ans","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2-6ans-4464056","Ensemble enfants 2 - 6ans","8 000 CFA","Colobane, Dakar, Sénégal",""
"1732718554-1566","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Friperie enfant","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfant-4509708","Friperie enfant","3 500 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608114_uploaded_image2_1647271341.jpeg"
"1732718561-1567","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson enfant","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-4511870","Blouson enfant","5 500 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4511870_uploaded_image1_1703349818.jpg"
"1732718567-1568","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson enfant","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-4511874","Blouson enfant","5 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4511870_uploaded_image1_1703349818.jpg"
"1732718574-1569","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Friperie enfants","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-4513354","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604387_uploaded_image1_1708513793.jpg"
"1732718581-1570","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Friperie enfants","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-4516547","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604387_uploaded_image1_1708513793.jpg"
"1732718588-1571","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Friperie enfants","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-4517974","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604387_uploaded_image1_1708513793.jpg"
"1732718595-1572","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pull pour enfant","https://sn.coinafrique.com/annonce/vetements-enfants/pull-pour-enfant-4522837","Pull pour enfant","5 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4522837_uploaded_image1_1704190481.jpg"
"1732718602-1573","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pull enfant avec capuche","https://sn.coinafrique.com/annonce/vetements-enfants/pull-enfant-avec-capuche-4522850","Pull enfant avec capuche","5 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4522837_uploaded_image1_1704190481.jpg"
"1732718610-1574","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson pour fille","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-fille-4527014","Blouson pour fille","6 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4577293_uploaded_image1_1707012822.jpg"
"1732718619-1575","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble blouson pour fille","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-blouson-pour-fille-4538922","Ensemble blouson pour fille","5 500 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4538922_uploaded_image1_1704933290.jpg"
"1732718627-1576","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson pour enfant 4 - 15 ans","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfant-4-15-ans-4505009","Blouson pour enfant 4 - 15 ans","8 000 CFA","Colobane, Dakar, Sénégal",""
"1732718635-1577","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4510416","Vêtements enfants","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1732718646-1578","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vetement enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-4510412","Vetement enfants","8 000 CFA","Colobane, Dakar, Sénégal",""
"1732718653-1579","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4512928","Ensemble enfant","6 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg"
"1732718662-1580","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vetements  enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4519620","Vetements  enfants","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1732718669-1581","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djallaba enfant","https://sn.coinafrique.com/annonce/vetements-enfants/djallaba-enfant-4564575","Djallaba enfant","6 000 CFA","Grand Yoff, Dakar, Sénégal",""
"1732718676-1582","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4571564","Vêtement enfant","10 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732718683-1583","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4571570","Vêtement enfant","8 500 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732718690-1584","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4571573","Vêtement enfant","8 500 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732718697-1585","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble blouson pour fille","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-blouson-pour-fille-4577293","Ensemble blouson pour fille","4 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4538922_uploaded_image1_1704933290.jpg"
"1732718705-1586","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements pour bébé","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-bebe-4585357","Vêtements pour bébé","500 CFA","Sicap Liberté, Dakar, Sénégal",""
"1732718712-1587","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe bébé 0 - 9 mois","https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-0-9-mois-4588746","Robe bébé 0 - 9 mois","2 000 CFA","Thies, Sénégal",""
"1732718720-1588","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson enfants","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfants-4556181","Blouson enfants","8 500 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg"
"1732718728-1589","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pantalon enfant friperie","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfant-friperie-4604378","Pantalon enfant friperie","3 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604385_uploaded_image1_1708513782.jpg"
"1732718734-1590","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pantalon friperie enfants","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-friperie-enfants-4604379","Pantalon friperie enfants","3 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604385_uploaded_image1_1708513782.jpg"
"1732718742-1591","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pantalon friperie enfants","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-friperie-enfants-4604385","Pantalon friperie enfants","3 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604385_uploaded_image1_1708513782.jpg"
"1732718749-1592","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pantalon friperie enfants","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-friperie-enfants-4604387","Pantalon friperie enfants","3 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604385_uploaded_image1_1708513782.jpg"
"1732718756-1593","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Grenouillère","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-4606506","Grenouillère","3 500 CFA","Dieuppeul-Derklé, Dakar, Sénégal",""
"1732718763-1594","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4607426","Robe enfant","9 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3601827_uploaded_image1_1646873978.jpg"
"1732718769-1595","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Coffret naissance","https://sn.coinafrique.com/annonce/vetements-enfants/coffret-naissance-4608080","Coffret naissance","15 000 CFA","Sipres, Dakar, Sénégal",""
"1732718777-1596","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble filles","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-filles-4615094","Ensemble filles","5 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3072126_uploaded_image1_1619012521.jpg"
"1732718784-1597","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4615109","Vêtements enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1732718791-1598","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robes enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-4623032","Robes enfant","15 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3919617_uploaded_image1_1665702485.jpg"
"1732718798-1599","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Tenue anniversaire enfant","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-anniversaire-enfant-4623058","Tenue anniversaire enfant","Prix sur demande","Dakar, Sénégal",""
"1732718810-1600","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Grenouillère","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-4623255","Grenouillère","Prix sur demande","Dakar, Sénégal",""
"1732718817-1601","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements bébé","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-4624772","Vêtements bébé","Prix sur demande","Dakar, Sénégal",""
"1732718825-1602","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfants","https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4600868","Djellaba enfants","12 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg"
"1732718851-1603","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfants","https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4600865","Djellaba enfants","12 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg"
"1732718866-1604","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfants","https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4600864","Djellaba enfants","12 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg"
"1732718873-1605","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfants","https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4600870","Djellaba enfants","12 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg"
"1732718879-1606","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe fille","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fille-4651732","Robe fille","15 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885783_uploaded_image1_1723209095.jpg"
"1732718886-1607","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe femme","https://sn.coinafrique.com/annonce/vetements-enfants/robe-femme-4652500","Robe femme","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2720039_uploaded_image1_1603744479.jpg"
