web-scraper-order,web-scraper-start-url,vetements_hommes,vetements_hommes-href,type_clothes,price,address,image_link-src
"1732753473-1224","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Tee-shirts","https://sn.coinafrique.com/annonce/vetements-homme/tee-shirts-2291104","Tee-shirts","5 000 CFA","Grand Dakar, Dakar, Sénégal",""
"1732753480-1225","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble Short","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-2291112","Ensemble Short","12 000 CFA","Grand Dakar, Dakar, Sénégal",""
"1732753486-1226","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-2291116","Pantalons kaki","7 000 CFA","Grand Dakar, Dakar, Sénégal",""
"1732753492-1227","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble t-shirt short","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-t-shirt-short-2291165","Ensemble t-shirt short","8 000 CFA","Dakar, Sénégal",""
"1732753499-1228","https://sn.coinafrique.com/categorie/vetements-homme?page=105","T-shirt homme","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-homme-2291172","T-shirt homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1732753505-1229","https://sn.coinafrique.com/categorie/vetements-homme?page=105","T-shirt homme","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-homme-2291176","T-shirt homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1732753512-1230","https://sn.coinafrique.com/categorie/vetements-homme?page=105","T-shirt homme","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-homme-2291181","T-shirt homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1732753518-1231","https://sn.coinafrique.com/categorie/vetements-homme?page=105","T-shirt","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-2291183","T-shirt","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1732753525-1232","https://sn.coinafrique.com/categorie/vetements-homme?page=105","T-shirt homme","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-homme-2291186","T-shirt homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1732753531-1233","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Caleçons homme","https://sn.coinafrique.com/annonce/vetements-homme/calecons-homme-2291228","Caleçons homme","7 500 CFA","Dakar, Sénégal",""
"1732753537-1234","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2291371","Ensemble homme","12 500 CFA","Keur Massar, Sénégal",""
"1732753544-1235","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Caleçons pack de 12","https://sn.coinafrique.com/annonce/vetements-homme/calecons-pack-de-12-2292609","Caleçons pack de 12","13 500 CFA","Sicap Liberté, Dakar, Sénégal",""
"1732753550-1236","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Sous vêtements","https://sn.coinafrique.com/annonce/vetements-homme/sous-vetements-2292624","Sous vêtements","13 500 CFA","Dakar, Sénégal",""
"1732753556-1237","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Lacostes","https://sn.coinafrique.com/annonce/vetements-homme/lacostes-2293384","Lacostes","10 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753568-1238","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Polo Lacoste","https://sn.coinafrique.com/annonce/vetements-homme/polo-lacoste-2293386","Polo Lacoste","10 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753576-1239","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Polo Lacoste","https://sn.coinafrique.com/annonce/vetements-homme/polo-lacoste-2293389","Polo Lacoste","10 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753582-1240","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Bombers","https://sn.coinafrique.com/annonce/vetements-homme/bombers-2293436","Bombers","15 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753588-1241","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Boubous","https://sn.coinafrique.com/annonce/vetements-homme/boubous-2294473","Boubous","40 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1732753595-1242","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-2295061","Pantalons kaki","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4570539_uploaded_image1_1706696022.93.jpeg"
"1732753601-1243","https://sn.coinafrique.com/categorie/vetements-homme?page=105","T-shirt   - baladeurs - caleçons eh coton","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-baladeurs-calecons-eh-coton-2295986","T-shirt   - baladeurs - caleçons eh coton","2 000 CFA","Grand Yoff, Dakar, Sénégal",""
"1732753608-1244","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme - femme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-femme-2296689","Ensemble homme - femme","8 000 CFA","Guediawaye, Dakar, Sénégal",""
"1732753614-1245","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2297214","Ensemble homme","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753620-1246","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2297218","Ensemble homme","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753627-1247","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2297224","Ensemble homme","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753633-1248","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-2297232","Ensemble","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753640-1249","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalon Kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2297330","Pantalon Kaki","6 500 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753646-1250","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalon Kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2297332","Pantalon Kaki","6 500 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753653-1251","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalon Kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2297333","Pantalon Kaki","6 500 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753659-1252","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalon Kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2298381","Pantalon Kaki","6 500 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753666-1253","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalon Kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2298384","Pantalon Kaki","6 500 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753672-1254","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalon Kaki homme","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-homme-2298389","Pantalon Kaki homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753678-1255","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2298419","Ensemble homme","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753685-1256","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2298424","Ensemble homme","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753691-1257","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2298428","Ensemble homme","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753698-1258","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2298433","Ensemble homme","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753704-1259","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2298438","Ensemble homme","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753717-1260","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2298441","Ensemble homme","8 500 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753724-1261","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2298444","Ensemble homme","8 500 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753730-1262","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2298449","Ensemble homme","8 500 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753737-1263","https://sn.coinafrique.com/categorie/vetements-homme?page=104","T-shirts","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-2299333","T-shirts","10 000 CFA","Grand Yoff, Dakar, Sénégal",""
"1732753743-1264","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Boubou homme","https://sn.coinafrique.com/annonce/vetements-homme/boubou-homme-2300207","Boubou homme","Prix sur demande","Dakar, Sénégal",""
"1732753749-1265","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Vêtements","https://sn.coinafrique.com/annonce/vetements-homme/vetements-2300645","Vêtements","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg"
"1732753756-1266","https://sn.coinafrique.com/categorie/vetements-homme?page=104","T-shirt","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-2301268","T-shirt","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4717861_uploaded_image1_1714478418.54.jpeg"
"1732753762-1267","https://sn.coinafrique.com/categorie/vetements-homme?page=104","T-shirt homme","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-homme-2301289","T-shirt homme","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4717849_uploaded_image1_1714478046.02.jpeg"
"1732753769-1268","https://sn.coinafrique.com/categorie/vetements-homme?page=104","T-shirt","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-2301744","T-shirt","10 000 CFA","Dakar-Plateau, Dakar, Sénégal",""
"1732753775-1269","https://sn.coinafrique.com/categorie/vetements-homme?page=104","T-shirt","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-2301763","T-shirt","10 000 CFA","Dakar-Plateau, Dakar, Sénégal",""
"1732753781-1270","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Complet homme","https://sn.coinafrique.com/annonce/vetements-homme/complet-homme-2301804","Complet homme","13 000 CFA","Dakar, Sénégal",""
"1732753788-1271","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble chemise kaki","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-kaki-2301821","Ensemble chemise kaki","14 000 CFA","Dakar, Sénégal",""
"1732753794-1272","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble chemise kaki","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-kaki-2301832","Ensemble chemise kaki","14 000 CFA","Dakar, Sénégal",""
"1732753800-1273","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble t-shirt + short","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-t-shirt-short-2301846","Ensemble t-shirt + short","9 000 CFA","Dakar, Sénégal",""
"1732753807-1274","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Polo Lacoste","https://sn.coinafrique.com/annonce/vetements-homme/polo-lacoste-2301859","Polo Lacoste","5 000 CFA","Dakar, Sénégal",""
"1732753813-1275","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble Lakers homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-lakers-homme-2301863","Ensemble Lakers homme","8 500 CFA","Dakar, Sénégal",""
"1732753820-1276","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Pack de t-shirts homme - polo coton","https://sn.coinafrique.com/annonce/vetements-homme/pack-de-t-shirts-homme-polo-coton-2303009","Pack de t-shirts homme - polo coton","9 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal",""
"1732753826-1277","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2303666","Ensemble vêtements","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753833-1278","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2303670","Ensemble vêtements","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753839-1279","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2303672","Ensemble vêtements","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753846-1280","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2303674","Ensemble vêtements","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753852-1281","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2303678","Ensemble homme","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732753858-1282","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2305271","Ensemble homme","12 000 CFA","Dakar, Sénégal",""
"1732753865-1283","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2305289","Ensemble homme","12 000 CFA","Dakar, Sénégal",""
"1732753872-1284","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2305304","Ensemble homme","12 000 CFA","Dakar, Sénégal",""
"1732753878-1285","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Vêtement homme","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-2305832","Vêtement homme","20 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg"
"1732753884-1286","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Body","https://sn.coinafrique.com/annonce/vetements-homme/body-2306718","Body","10 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1732753891-1287","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Body","https://sn.coinafrique.com/annonce/vetements-homme/body-2306728","Body","10 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1732753897-1288","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Body","https://sn.coinafrique.com/annonce/vetements-homme/body-2306743","Body","10 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1732753904-1289","https://sn.coinafrique.com/categorie/vetements-homme?page=104","T-shirt","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-2308124","T-shirt","2 500 CFA","Guediawaye, Dakar, Sénégal",""
"1732753910-1290","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-2308662","Costume africain","35 000 CFA","Geule Tapée, Dakar, Sénégal",""
"1732753917-1291","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Pantalon","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-2309054","Pantalon","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
