type_shoes,price,address,image_link-src
Baskets,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Baskets Jordan -  Stan Smith Adidas,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2343017_uploaded_image1_1593066781.jpg
Sandales,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4953661_uploaded_image1_1726841902.jpg
Crampons Adidas,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2344193_uploaded_image1_1593081271.jpg
Baskets Nike,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Chaussures Nike Air Force,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4756316_uploaded_image1_1716382063.jpg
Baskets Asics,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2344383_uploaded_image1_1593082796.jpg
Sandales Suprême,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2344573_uploaded_image1_1593084591.jpg
Chaussures hommes,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Baskets Nike Air Force One,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3486611_uploaded_image1_1639656375.jpg
Chaussures Puma,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2971180_uploaded_image1_1614267179.jpg
Chaussures Sebago,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2362721_uploaded_image1_1593386610.jpg
Chaussures Vans,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3549506_uploaded_image1_1643769250.jpg
Chaussures Puma,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2971180_uploaded_image1_1614267179.jpg
Chaussures homme,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5040993_uploaded_image1_1731455106.jpg
Stan smith,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4879178_uploaded_image1_1722899725.jpg
Chaussures Adidas Samba,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930598_uploaded_image1_1725607260.jpg
Baskets Nike Air Force,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4203575_uploaded_image1_1683284023.jpg
Chaussures Puma,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2971180_uploaded_image1_1614267179.jpg
Baskets LeBron James 15,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2345641_uploaded_image1_1593095929.jpg
Chaussures LeBron James,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2345646_uploaded_image1_1593095970.jpg
Tapettes,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4774429_uploaded_image1_1717266943.jpg
Sandales  Nike,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2345958_uploaded_image1_1593099804.jpg
Baskets Nike Vapormax,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2346061_uploaded_image1_1593101133.jpg
Baskets Nike AF,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2346070_uploaded_image1_1593101224.jpg
Chausssure Nike 270,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2346085_uploaded_image1_1593101383.jpg
Baskets Nike 730,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2346100_uploaded_image1_1593101559.jpg
Baskets Balenciaga,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3712627_uploaded_image1_1653566335.jpg
Baskets Stan Smith,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4987482_uploaded_image1_1728589310.jpg
Chaussure adidas yeezy,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4124310_uploaded_image1_1678211795.jpg
Baskets Dior,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4830837_uploaded_image1_1720366960.jpg
Baskets Nike AF,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2871919_uploaded_image1_1609894933.jpg
Baskets Fila,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3013622_uploaded_image1_1616351821.jpg
Nike 270,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2982567_uploaded_image1_1614785598.jpg
Chaussure Jordan,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4981453_uploaded_image1_1728317927.jpg
Chaussures Nike,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5046248_uploaded_image1_1731705008.jpg
Chaussure Nike Air,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4605900_uploaded_image1_1708586934.jpg
Baskets Nike Zoom,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3276882_uploaded_image1_1628788753.jpg
Baskets Nike,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Baskets Adidas Yeezy,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4124310_uploaded_image1_1678211795.jpg
Baskets Adidas,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5040981_uploaded_image1_1731454854.jpg
Baskets Nike,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Chaussures Nike Air Max,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3861459_uploaded_image1_1662229680.jpg
Baskets Jordan One,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2853464_uploaded_image1_1608994107.jpg
Chaussures Weston,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2346406_uploaded_image1_1593106431.jpg
Chaussures Wallabies,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4198227_uploaded_image1_1683023337.jpg
Chaussures Wallabies,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4198227_uploaded_image1_1683023337.jpg
Chaussures Nike Zoom,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2504866_uploaded_image1_1596371843.jpg
Chaussures Nike,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5046248_uploaded_image1_1731705008.jpg
Mocassins,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4855187_uploaded_image1_1721654881.jpg
Chaussures Adidas,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4987482_uploaded_image1_1728589310.jpg
Chaussures Adidas,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4987482_uploaded_image1_1728589310.jpg
Chaussures Puma,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3848586_uploaded_image1_1661551581.jpg
Chaussures homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Chaussures Nike 270 o,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2346674_uploaded_image1_1593111362.jpg
Chaussures Puma,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2490450_uploaded_image1_1595903167.jpg
Chaussures Nike Tecno,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2346747_uploaded_image1_1593112401.jpg
Baskets All Star,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4322751_uploaded_image1_1691217558.jpg
Mocassins homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4855187_uploaded_image1_1721654881.jpg
Mocassins  homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4855187_uploaded_image1_1721654881.jpg
Chaussures homme,,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4714232_uploaded_image1_1714237572.jpg
Baskets Air force One Dior,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2347571_uploaded_image1_1593125689.jpg
Baskets Jordan One,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061278_uploaded_image2_1732559393.jpeg
Baskets Nike,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Chaussure Nike 270,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2982567_uploaded_image1_1614785598.jpg
Baskets Jordan,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061278_uploaded_image2_1732559393.jpeg
Baskets Nike,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Chaussure Dior,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4830837_uploaded_image1_1720366960.jpg
Chaussure Adidas rom,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2349298_uploaded_image1_1593163657.jpg
Chaussure Nike,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5046248_uploaded_image1_1731705008.jpg
Stan Smith,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4987482_uploaded_image1_1728589310.jpg
Baskets Nike AF,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2871919_uploaded_image1_1609894933.jpg
Chaussure Nike,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5046248_uploaded_image1_1731705008.jpg
Baskets Adidas Yeezy,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4124310_uploaded_image1_1678211795.jpg
Chaussure Nike AF 1,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2349350_uploaded_image1_1593164102.jpg
Chaussure Timberland,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061287_uploaded_image1_1732559568.jpg
Chaussures Timberland,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061287_uploaded_image1_1732559568.jpg
Chaussure Adidas,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4987482_uploaded_image1_1728589310.jpg
Baskets Jordan One,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061278_uploaded_image2_1732559393.jpeg
Chaussure Jordan,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4981453_uploaded_image1_1728317927.jpg
Baskets Jordan,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061278_uploaded_image2_1732559393.jpeg
Chaussure Puma,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3848586_uploaded_image1_1661551581.jpg
Chaussures Vans,,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2349765_uploaded_image1_1593168269.jpg
Chaussures Timberland,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061287_uploaded_image1_1732559568.jpg
Chaussure Wallabies,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4198227_uploaded_image1_1683023337.jpg
Wallabies daim,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2457968_uploaded_image1_1595168825.jpg
Chaussures Louboutin,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2352235_uploaded_image1_1593194947.jpg
Baskets mixtes,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3792093_uploaded_image1_1658319340.jpg
Adidas Samba,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2867816_uploaded_image1_1609766695.jpg
Chaussures Nike Shox,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2370182_uploaded_image1_1593515566.jpg
Chaussures Nike 95,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2352238_uploaded_image1_1593194985.jpg
Air max,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Chaussures Jordan One,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4981453_uploaded_image1_1728317927.jpg
Chaussures Nike AF,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2503225_uploaded_image1_1596298865.jpg
Chaussures Reebok,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4605895_uploaded_image1_1708586711.jpg
Chaussures Nike AF,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2503225_uploaded_image1_1596298865.jpg
Baskets Puma,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3525796_uploaded_image1_1642255229.jpg
Chaussures Adidas Topanga,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3945714_uploaded_image1_1667347843.jpg
Chaussures Stan Smith,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4987482_uploaded_image1_1728589310.jpg
Nike shoxx,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2352816_uploaded_image1_1593204408.jpg
Boots,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4598167_uploaded_image1_1708174524.jpg
Boots en daim,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3592229_uploaded_image1_1646325331.jpg
Chaussures Jordan,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4981453_uploaded_image1_1728317927.jpg
Chaussures Nike Zoom X,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2352742_uploaded_image1_1593203321.jpg
Chaussures Nike Under,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2467397_uploaded_image1_1595365334.jpg
Baskets Nike under amour,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2352764_uploaded_image1_1593203726.jpg
Baskets Jordan One,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061278_uploaded_image2_1732559393.jpeg
Baskets LeBron James,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2512436_uploaded_image1_1596561344.jpg
Baskets Nike Air,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Baskets Adidas Samba,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2355023_uploaded_image1_1593252447.jpg
Chaussures Adidas samba,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2867816_uploaded_image1_1609766695.jpg
Baskets Puma,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3525796_uploaded_image1_1642255229.jpg
Baskets Nike Af,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2871919_uploaded_image1_1609894933.jpg
Chaussures Nike vapor,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2352798_uploaded_image1_1593204163.jpg
Baskets Nike AF,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2871919_uploaded_image1_1609894933.jpg
Baskets Nike shoxx,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2352816_uploaded_image1_1593204408.jpg
Baskets Nike Shox,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2375247_uploaded_image1_1593599504.jpg
Chaussures Fendi,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3149767_uploaded_image1_1622700667.jpg
Baskets Nike 270,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2755949_uploaded_image1_1605145625.jpg
Chaussures Adidas crazy one,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2353012_uploaded_image1_1593206635.jpg
Chaussures Adidas Yeezy,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4124310_uploaded_image1_1678211795.jpg
Chaussures Adidas yeezy,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4124310_uploaded_image1_1678211795.jpg
Chaussures Daim,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4664385_uploaded_image1_1711638331.jpg
Chaussures de ville,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5059414_uploaded_image1_1732460160.jpg
Chaussures montantes,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3847894_uploaded_image1_1661517381.jpg
Chaussures Weston,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3521337_uploaded_image1_1641995006.jpg
Chaussures Boots,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4598167_uploaded_image1_1708174524.jpg
Chaussures Adidas,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4987482_uploaded_image1_1728589310.jpg
Chaussures Wallabies,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4198227_uploaded_image1_1683023337.jpg
Chaussures Nike zoom,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2504866_uploaded_image1_1596371843.jpg
Chaussures Adidas,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4987482_uploaded_image1_1728589310.jpg
Baskets Air force One Nike,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4399368_uploaded_image1_1696262705.jpg
Baskets Yeezy 500 pour femme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2353493_uploaded_image1_1593214310.jpg
Baskets Jordan 6 Jeans,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2353511_uploaded_image1_1593214573.jpg
Baskets Adidas,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5040981_uploaded_image1_1731454854.jpg
Chaussures,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5040993_uploaded_image1_1731455106.jpg
Baskets Jordan Rétro 4,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3898324_uploaded_image1_1664460950.jpg
Chaussures All Star Converse,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4048165_uploaded_image1_1673615263.jpg
Sandales,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4914440_uploaded_image1_1724799584.jpg
Chaussures de ville,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5059414_uploaded_image1_1732460160.jpg
Chaussures Nike,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5046248_uploaded_image1_1731705008.jpg
Chaussures Sebago,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948035_uploaded_image1_1667469250.jpg
Chaussures All Star,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4402037_uploaded_image1_1696414379.jpg
Baskets Puma,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3525796_uploaded_image1_1642255229.jpg
Chaussures Jordan,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4981453_uploaded_image1_1728317927.jpg
Chaussures Nike 730,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2355511_uploaded_image1_1593258242.jpg
Baskets Nike 720,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3001248_uploaded_image1_1615726972.jpg
Baskets Nike AF,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2871919_uploaded_image1_1609894933.jpg
Baskets Nike 720,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3001248_uploaded_image1_1615726972.jpg
Chaussures Adidas Yeezy,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4124310_uploaded_image1_1678211795.jpg
Baskets Asics,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2355582_uploaded_image1_1593258806.jpg
Chaussures Adidas Yeezy,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4124310_uploaded_image1_1678211795.jpg
Tapettes homme,,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2356168_uploaded_image1_1593265958.jpg
Sandales Nike,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2462067_uploaded_image1_1595258332.jpg
Chaussures Jordan One,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4981453_uploaded_image1_1728317927.jpg
Basket Nike Air Jordan 4 Retro,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2356829_uploaded_image1_1593273834.jpg
Baskets Rétro 4 Jordan,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3898324_uploaded_image1_1664460950.jpg
Baskets Nike Air Jordan Retro 13,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2356856_uploaded_image1_1593274369.jpg
